0x6A5092CaD87C419151c41249af55FE7a2deD9E91,"3,500.00"
0xC2b4Edb2De0e549d2df1098b8119B486d5A0A8cb,"2,000.00"
0x69C6b6c93d82D2b6A2Ef70426cFC6C33E0FE0773,"11,333.00"
0xF5366a3445Adf491311a6e86443bfb5392f08265,400.00
0x52B4CD28D7319ceb9a3155958f0CBeBA02a5894c,"4,000.00"
0x3bFa3222b46318361649a3F35f624a6FE6C46571,"2,400.00"
0x10B36f3064b88dd2A98e1723BFa47D38a28a69d2,"8,333.00"
0xbFd7dE39db0edd0bB912de917E1553fe42400402,"5,000.00"
0x9bd6759f6d9ea15d33076e55d4cbba7cf85877a7,"7,000.00"
