3000000,308.135,,0x93a7464E3fec0E75c23fF855598c9543ad0A8548,
4298979,441.555,,0x1adf47D4CF644869B05503cE0b99fc38ce9aAdFA,
125591,12.900,,0x1d8eAe1014Bf33357E7a10B4428D57cFeD07ddf8,
840617,86.341,,0xC32c1deEf7bF50ADAFE22b14438739EBEDE74924,
257600,26.459,,0xf2180Ae98015a7dba61253e617A77Fa2956E0a1C,
