113.31,13.23779567,Contributor Compensation,0xccB542eD7C52df6CcF7DD1Ddc280cf1CE7498138,24 months,1,26,MultisigVesting,,Not Issued
"7,070.66",13.23779567,Contributor Compensation,0x0090dcb43bA4Ca7536c6a16552F8D7a6411F8EA1,24 months,1,26,MultisigVesting,,Not Issued
"37,770.64",13.23779567,Contributor Compensation,0x70A4b9FD44940afF2575799c4E56cED28Eb01334,24 months,1,26,MultisigVesting,,Not Issued
846.06,13.23779567,Development,0x5A09ef134681df5dE710cd34d48c263CA788CA2D,24 months,1,26,MultisigVesting,,Not Issued
151.08,13.23779567,Contributor Compensation,0x3fcB4fdC45C01344805e41FA413828b76BEca719,24 months,1,26,MultisigVesting,,Not Issued
