0x39e2989320dd7705e3851341a66df5b5bb3e7974,0x93698c0150d17b98b820e9c2fdcfa161d508a12e,12/02/21 11:29,15724800,90720000,2160000,1417500,Team
0x39e671632bbf4be0e4ec96d9237650813c6377bf,0x39c9544904cd629faaf9a399a51de44a7ce0f6be,15/07/21 09:07,2419200,62899200,50,50,Team
0x3ad4bc75083c02ea6d588a1b835d14281368aa3b,0xe8f763a8556b7531ddbeb09489957a7c5d91036c,21/04/21 14:52,2419200,62899200,356.16,356.16,Team
0x3af0bad3077309fd4f436ffb3f586ff26070c265,0xfa552a903b554b5202e44a3387360394f217d13a,05/05/22 9:43,2419200,62899200,24464.83,24464.83,Team
0x3b783656e90df16be0f228e9b021f4784670f276,0x428a80f48ab417e17a12ec81a2671c4846bdb2be,23/09/21 19:57,12096000,82252800,2100000,2100000,Team
0x3bde6c72bd20547e3709f77f021c1a72136c2bd9,0x6769c884d334c396810fe3ad72f40b1e151bf1ec,12/05/21 12:34,2419200,62899200,24.24242424,21.44522144,Team
0x3bf39d1cfc7e08508874eb1b1d21d2b25ac418d0,0x73bfc74fe05ada4fc0e3c514c33701cdf01260b9,15/07/21 09:12,2419200,62899200,50,50,Team
0x3cfbced7038999461491a290c211afba7810bb75,0x12c5bff9e78eab5b76c4c37378337838d275cb4f,15/07/21 08:18,2419200,62899200,776.88,18044.05231,Team
0x3dfac075e642a3e9ed8e521f93db5cce9e9e2a16,0x66333db117bf41578deec55d398460385daccbcc,23/09/21 20:07,12096000,82252800,3570000,3570000,Team
0x3e8b45ed46bb0fca2d3b30eb59c28f8938caf6ba,0x4fa33dee23964e9d2710e7930f254ee37b1b7293,05/05/22 9:35,2419200,62899200,3058.1,3058.1,Team
0x3ff6cbb8f6ba52aea90d45ead9195858e5aa6b60,0x9580c09b18b42e7182cdfda6b60b42a14c9c69a9,23/09/21 18:46,12096000,82252800,1176000,980000,Team
0x437097cc17066e9f94ab01f25539dcb5b96bf0ac,0xda484173f2bc398c3bfcf01dfb64284e807a4766,23/09/21 19:51,12096000,82252800,840000,840000,Team
0x4602c2f54ef18626a050e9e91bafe14745612513,0x97adbb84cb4d646a5fd5f1e96d436b636c0f0dcd,05/05/22 8:53,2419200,62899200,5504.59,5504.59,Team
0x48f7c66da647ca4926dd1044c76e7ab310f342ed,0x71cd4fc6ecdc64b9e8e16c8c185c3093a4d6d806,23/09/21 18:06,12096000,82252800,3654000,3654000,Team
0x4ab0ac7a5a654381a1b8c0aab715e0402bd00c2b,0x4c3d3505d34213751c4b4d621cb6bde7e664e222,06/04/21 13:09,2419200,62899200,332.785,0,Team
0x4bacb609b2221675db9519f165b308f99ef3737b,0x94741a643bea6fcc9794ce5dba5084d441088666,23/09/21 18:50,12096000,82252800,210000,175000,Team
0x4bcf67ee3db034f50fb91a253d92a6600b819c04,0xe7cfd1ab4b2d83e09ae8351983f785a0941994dd,23/09/21 17:14,12096000,82252800,504000,504000,Team
0x4ed69cd660c7f309a3ec1cebbc161fb43ed3c9ea,0x453fc46d58deb787cf4a4e42f352f5549be4238c,12/05/21 12:42,2419200,62899200,8.658008658,7.326007326,Team
0x4fe5119624feecf4a70bd299f613b8fa10f8f79f,0xd4c7564d16eb91e6d7b4a9fd5eddfd1e28b3d8ed,05/05/22 9:45,2419200,62899200,7339.45,5363.444231,Team
0x511ca82608f08f680e7cb8aa909317d1e41f091e,0x8bb38c74b8aaf929201f013c9ecc42b750e562c6,06/04/21 13:34,2419200,62899200,1309.524,1220.443462,Team
0x5195ffaa87630cb906c0d39b17d447a638c9b0c9,0xc69e9ddb1a33fb9f0826936cd8ca44905c7849da,20/09/21 12:22,2419200,62899200,405.04,1809.53,Team
0x533f9bf531c64ac66bdfd218d6fbe0042460588a,0x1926fdac2d85e6730fc9cb231ef2237c4d5ccc0e,06/10/21 15:45,2419200,62899200,120.21,46352.41,Team
0x575bf63a080185661fd7e44571391016a986500f,0xda1fa3c9b04ba3c66eda18caad48aad16befd405,20/09/21 14:06,2419200,62899200,1783.84,1986.887308,Team
0x580357592885d672a64ed67d752d288105d6fd31,0x01afc72149be9c59b1e046c7abef63c9eebfa1d3,21/04/21 13:55,2419200,62899200,178.08,178.08,Team
0x5805666dfc76bbd40abcab9f71828466d70caf92,0x1fc5a803546224d125f10560a6b947b294fe57b0,23/09/21 20:13,12096000,82252800,1890000,1890000,Team
0x59166866aa2fafba5eef1f6572ca126ba06b2965,0xeae0ddad0ad7d62119d4cb4b8f8973a4d77d9407,21/04/21 14:06,2419200,62899200,638.9,1755.969231,Team
0x5b6f2b4b204bac885442b072cd1203429eb62c5e,0x36cd8971be8b72fb408ef4e7fa84c0c62cc15e9f,09/11/21 11:33,2419200,62899200,441.55,26277.27,Team
0x5bfd4fa1def3eedad78a9103411086b452dcd19c,0x0cae98ed511bed9e8c3d7febc8655feb1f6828e2,06/04/21 13:04,2419200,62899200,2083.325,1291.550192,Team
0x5cbac41d9d997a1c3cb77e4f19fa16d6e2d433a4,0x9fb96c6556562e660811c99da2351d99dbfdb188,15/04/21 06:51,2419200,62899200,35.5,91.63961705,Team
0x5d26c80fee43e5421edccf21d001d94da80e85d4,0x3d1bce2835ad04388fe3483877b09f6418b344f3,21/04/21 13:26,2419200,62899200,71.23,132.5934615,Team
0x5e1ad5b6b5bee1169a8781bed297120d97edf1b9,0x30fc9d86149c9241fdd5450748f8cb6734e1fdef,09/09/21 11:31,2419200,62899200,109.54,109.54,Team
0x5e4ff170a418a6b3ae117dc055d1b41489c96594,0x2bfbc5e0e4ac9cf3dce2512812ef7fa46031b506,20/09/21 15:05,2419200,62899200,629.59,629.59,Team
0x5f0fddc15ae93084d8741a92e8b487a6ea44c096,0x0ef62f84a878912d22c74bc55d93f7c26e484114,07/12/21 14:05,2419200,62899200,401.41,457.9684615,Team
0x5fdf02636bcf5ca9fe26e6494b78b5c888b5a698,0x72a34efb62c8dd0147df40f8ba0b9b66cbe65beb,11/01/22 11:48,2419200,62899200,2499.62,14250.92269,Team
0x60152e89628f160e23230040e402cfb635ac26a3,0x01252bdb4927bfeed7e4c87a4a33d4da8d3d5aa5,14/04/21 13:07,2419200,62899200,532.8,410.4,Team
0x62224a579273b8b8a2baeb241f2ba14de37e752b,0xf6658658f54906f382ba456eb0741e795a9defb6,09/09/21 11:45,2419200,62899200,438.18,876.36,Team
0x6368d34f9c2777fdf5d51bf52031daa5241704f5,0x10380e8e2afd85e3c30ad5ffa5a0af1ccbbf6952,23/09/21 20:10,12096000,82252800,1050000,1050000,Team
0x6505397c82fd802db0e47cfc1fdcc4f0fe0607f2,0x99d8e1573a75531f2c0568e33b6fcc8babf5e96d,20/09/21 14:29,2419200,62899200,461.7,1562.071923,Team
0x663b170f5ec74692d4089e4f9714a059f8cab8e4,0x67dcbacbd68bf26bb71b3bd9d67d6fc436e53a24,23/09/21 19:43,12096000,82252800,3360000,3360000,Team
0x6656b5d8f1c7c6f8c5b3d30f4c50b62c91af7983,0x59a083e07fd418a24471da3c4d63beb2563cfb99,22/09/21 21:43,0,0,1,0,Team
0x668a29e096e048ba14cb2836220db593483568ce,0x8e9935504736e1716a9b64fe65791a59bb8b2a99,12/08/22 18:29,2419200,62899200,916.67,916.67,Team
0x669930aaf6d0a7aecf2b6f5b4e7e2e2502e76082,0x9f4ec6e9b1358697dd79e7ef05c6dbb8f71d59df,18/06/21 07:46,2419200,62899200,20.08,18.53538462,Team
0x68aa005d383e10d70eaaeed32ff0928c79da7366,0x049bc20fa95ba1403c0fd78ef1455c342e67b8d8,12/02/21 11:07,8467200,61689600,100000,0,Team
0x6912fcb46f046df288fede451606d89a53061342,0x94ece1338cc64f7846fa9e4d21fec4b222908a3d,15/04/21 06:46,2419200,62899200,71,2251.841895,Team
0x6a0afa78149392490c1183118186703cce712541,0xb3d4977cc8499f64262a9da4963a9bb0f7b6252d,23/09/21 19:41,12096000,82252800,1050000,1050000,Team
0x6b48d2e60cb3e1e7ada32b69bb543ef972385586,0xb3fa5a5af3d30f783119a68c080b54bafbbab213,12/02/21 11:44,15724800,90720000,470000,249687.5,Team
0x6df94023489f769eb2741958deead3686636c7c3,0x5186ec0910f39157b7285d43d6092087704d155a,06/10/21 15:33,12096000,72576000,1164.18,0,Team
0x6f0e31c7a3289e61da131e3dd16669d7fc6c6c9f,0x313ea354212c5e4f763adad0d7f70172a3f8110c,07/12/21 14:48,2419200,62899200,50.38,50.38,Team
0x6f96f08ef9c7369d21daca292e49f8b6881c1aec,0xba51491198a9cc5e5caecc4baa64dc5adc6171af,10/06/21 10:53,2419200,62899200,20599,7922.692308,Team
0x70b93122532878c7de25c963e0c34d66a6806d47,0xedbdefbe17a7b234ef66d67521d381b9d47934c0,23/09/21 15:02,12096000,84672000,1,0,Team
0x71276ab8e47e88f0208ec0e458ac141332f36162,0x09e570fae31429ff451d4991c821c6e0548d73dc,08/02/22 14:22,2419200,62899200,1404.49,1404.49,Team
0x717862e2b75d076f4c910d410553caab1b64203a,0xac60e78303f7fc6705c9c9dae4de0cfb99b250b0,12/02/21 11:01,15724800,90720000,54100,156253.125,Team
0x725f8864ed18647daf2cf0fea89d1a51496afcfd,0xfff0e79f1093096cf9300994c98700a14074860d,12/02/21 11:16,15724800,90720000,190000,458250,Team
0x750c49dd9928061df2224aa81e08bc4a3c334874,0xa6575f1d5bd6545fbd34be05259d9d6ae60641f2,15/04/22 19:49,2419200,62899200,55374.59,0,Team
0x76495d24060733ee70ccc7afb4d477a99c1f4c3a,0x7eb8ba60af8b90a029835e58f77a2d3d4b9ff54f,12/02/21 11:11,15724800,90720000,210000,0,Team
0x76d276001cc3f13fd0b21546399123fa5006df11,0x4bb429d6c90d6449c2912b4faa687c7b4a6ace00,02/09/22 17:17,2419200,62899200,916.67,916.67,Team
0x79750aeca7f2a6c774d7bfca573ea421908ad880,0xa81ee661f96d9f699e045ead990ae768612eb00d,21/04/21 14:58,2419200,62899200,1053.7,1053.7,Team
0x7a42cb57132bf5aa48374476687d704ae33ea9fd,0x95629b1fe88e146ff24b33b25778632809aaa627,08/02/22 14:17,2419200,62899200,234.09,234.09,Team
0x7c3fbcde62a2148a011534a39f05898307be09fe,0x367580bec03c001d76c51591c7d79914c4cc0e7d,10/06/21 11:11,2419200,62899200,43.67,15980.78846,Team
0x7f65d3e51613fb521f15636f955f68523185e0bd,0xb493b1fb97f4cb2a1ea43a9ffed201e797a2c155,12/02/21 11:17,15724800,90720000,2295000,1506093.75,Team
0x804a8453b50cfa41b1ff25ed23cbfe60ee25b28c,0x6421f291d23b9c67cc084840abcf61b4921d6f2b,08/02/22 16:24,2419200,62899200,42368.92,42368.92,Team
0x80e3cff92a5cc111b6b2c689f2d2a1aa6e6384f2,0x3e6c9d9a60f7b606e0717a3d17290941fa1ec829,23/09/21 20:00,12096000,82252800,2814000,2814000,Team
0x81de5aef9e3340eb5a019d003c7d499fdf9b3553,0x09e570fae31429ff451d4991c821c6e0548d73dc,12/02/21 10:57,15724800,61689600,250000,62500,Team
0x8205cbd6cec4f2c05e4e36322293ae23dffc34ca,0x3f4f13776e6f56bd092c721e7de2f15d535b19fe,09/11/21 11:47,2419200,62899200,26.09,8005.8,Team
0x825d8b44720378e3b20307035167c7a110ceb7ad,0x6f88d77261ff9651b4536b0c5ec7bacb9130d4c3,27/09/21 11:08,2419200,62899200,11579,14413.69,Team
0x826f921c930e3018ba8cd828a6329ac7eef6f090,0x7ccf0c20bb9ac8ed98b41d47288625521626f7e2,23/09/21 18:19,12096000,82252800,504000,504000,Team
0x83596320cc226df2d5d7160de7b7d1264bf52626,0x0c149119166d186299a8894a596106743f280b22,15/04/21 06:16,2419200,62899200,42.6,2037.940606,Team
0x836eec083372190ad8972c3b25fcab9f29c96ad0,0x5ac41a5d5c20b390d6ce981ee477c7713e749e26,21/04/21 14:33,2419200,62899200,890.4,1415.06,Team
0x84a51e38edf25699c0bd3e2a2d25210802340c9e,0xc142fbd2e1680baea766b60ee3f571ee10e18618,15/04/22 19:45,2419200,62899200,8143.32,8143.32,Team
0x8666cd9eb4bb8d60431ed814cead3b8b37bcaa05,0x0b39ed4668f2c99bf2350f0ca6ecc77079a1a794,23/09/21 20:05,12096000,82252800,3150000,3150000,Team
0x86e65fe4104ab7cd8e373323e7354ad18ffc7d0c,0xa7388d112406412f68c14e2924a070fd893edce6,12/02/21 11:27,15724800,90720000,2700000,1771875,Team
0x873bfe637278427a9f6048a2086bfa5439a66be6,0x0228df362f5a1f15e5a7980b85ffca8e96df8bc0,02/09/22 17:25,2419200,62899200,916.67,916.67,Team
0x87a71b492f2ac0782755f90a489ac2638219cefc,0x14d92df5f99886c6f990514eaf3daca0880ff914,27/09/21 11:30,2419200,62899200,20986.36,0,Team
0x883315606158fc18fd29b2a1f6ecb19807a53a89,0xb568fcadbe9cab82bf4c895120717c4b5b148496,23/09/21 18:25,12096000,82252800,2940000,2940000,Team
0x8b57ec5cf8cc1eac836937ff0aead1d263b79065,0x87b0802f6dc5a16e7f637329bc170ae0918796e3,12/02/21 11:50,15724800,90720000,460000,244375,Team
0x8bad9847ca9a9b0db1a71feef0ea4d862046431b,0x3f0cba25707f48ebd75412b90a25c6e5de3a1773,08/02/22 14:58,2419200,62899200,468.16,468.16,Team
0x8c658f288fb2ee01b99ce7bfe944bb0dbfff38c0,0xec2135466f6057c3dc43676169bd85fef3e27cbb,10/06/21 11:43,2419200,62899200,81.99,229.1376923,Team
0x8ce5d954c1a6c3f238e6778ae91fbabe6d909b8f,0x959919178ceff4a7bf5a1edc653e2eb965709d97,20/09/21 15:09,2419200,62899200,1580.27,25758.49885,Team
0x8efede87368d232b93f59d92b19b2e30ac8f7490,0x25b485215fdaec072be30a27f01f6beb206af075,05/05/22 9:48,2419200,62899200,7951.07,6727.828462,Team
0x910e738d5cc30e447e6dd47019bfe28bcdfbe875,0x6a5092cad87c419151c41249af55fe7a2ded9e91,20/09/21 14:58,2419200,62899200,242.39,2307.710385,Team
0x925aeb8d1ee13586c20e6e547d233c7b75de02cd,0x0e4aa60ab1f605ebc9b108e258e2d5102c11e70e,15/07/21 09:04,2419200,62899200,50,30.76923077,Team
0x93f105c2626e244f8054fe10ee5ed01d24d5b7a0,0xdb12efe7df41c30292879a061d93ceb6b1cd5184,09/09/21 11:16,2419200,62899200,21.91,21.91,Team
0x94d427bdfac6cddb8d3690690f93993b9a1f961c,0x0503aa71c4117983cbcb8c51316a146a671847c8,30/06/22 07:40,2419200,62899200,6567.16,6567.16,Team
0x978732c2490ef2ad02c21a61839caa37587ef9d9,0x9a54e31807c6c8eafdd012a412f1851e77fe7843,10/03/22 18:59,2419200,62899200,1363.64,41521.04269,Team
0x9938cd64924705bb40aefa2857e3be2b6dd3eab1,0x629a88f6c839b6e1e7b5ef6c81ae30aa4c238dbe,23/09/21 18:48,12096000,82252800,504000,420000,Team
0x9980aaf79dcc1e1f6d495b4c45bdbbae5abedc2c,0x3b12c66896ee7c34628b0c18b347aa4da5d5f74a,27/09/21 11:12,2419200,62899200,2874,1547.538462,Team
0x9994f9b7c014db24394f6d1a45d709f585e5a986,0x3532bd3a774327da6c42a74a445a8c4e73a45412,21/04/21 14:29,2419200,62899200,1335.6,2268.046538,Team
0x9aa5b46ce7d6ba93156ea0ebde11ffebf61bbd22,0x6a5748c87a03a721c9ee0d81fc51b5e9755570cc,12/02/21 11:14,15724800,90720000,31000,15500,Team
0x9c35a4630cd69339f5c69fdfeee2bc78fc141a3a,0x97a56129a3e6b0c2ce256dbe3f70831661a4e1bc,12/05/21 11:35,2419200,62899200,6112.939491,7469.289491,Team
0x9cae1280ff5c62f440f85adc19ca717e493afbca,0x7e84199d092b84132396c14f37238e26be6e8621,15/07/21 08:25,2419200,62899200,748.75,748.75,Team
0x9d4939653682ab47bf78e92390aec1c186b435a3,0x50110ef4e85a6a2e00a37d2eb30062000df07962,12/02/21 11:18,15724800,90720000,2244600,1473018.75,Team
0x9d74c180bf7c7fbf996b314d9c01bbbd2f22738f,0xb3ba7df8e14584deca3c0f735effbefb9f818601,21/04/21 12:19,2419200,62899200,391.78,1872.671923,Team
0x9e49459d10567e923cde7e7b0abe68c9d1df3931,0xf236ec459dc3ec556270aac4a14e3e4d8a364c3d,05/05/22 9:52,2419200,62899200,3058.1,3058.1,Team
0x9f0a14522f39063b738e415377b70c208d284327,0xbee63c7833dfceb5edf8e9e1c4ecd3d7b02726c4,23/09/21 20:18,12096000,82252800,2226000,2226000,Team
0xa1feadcb1b612c625e9846f44575df6e1ac1a709,0xba5116b0f91a474b707876e5d60dee672abcdbd9,10/06/21 10:56,2419200,62899200,30900.5,10696.32692,Team
0xa51e1ec51a907553bb7d8536a359c6d2ccce68e3,0x2ab63e93704112b92722811c44c086311876d678,02/09/22 18:06,2419200,62899200,4166.67,14174.33,Team
0xa543f60ccdfde37e9c8c34d57c98b2377fbaa39a,0x4e3543d416494155d9f385b33ac60440f70eaa9c,11/01/22 10:54,2419200,62899200,1111.14,1129.298462,Team
0xa5b0d83534c9d1f5d20468572c49a29071f48d58,0x6ff2f316f2f3f509d6a0ce5c4122306fef07a196,08/02/22 17:11,2419200,62899200,1966.29,1966.29,Team
0xa641ad5c615c2c74ff1b8ba0ee53a8d27c44e8db,0x244d1a181b6fa17b807d5aeca1053c4b26e8fecd,12/05/21 12:12,2419200,62899200,24.5021645,46.37465867,Team
0xa89844a719d829ed55ecf50d3be9dad8363f2f6f,0x7af2a27665d5bbc5352342fcaf072a6f4a4011d2,20/09/21 15:31,2419200,62899200,135.36,519.1638462,Team
0xa9525e051e19bcbc884e0600ab3d5454d6ea1ab9,0x673b37941ab527e0eee13c1ff09298ef1911d7d6,06/10/21 15:21,2419200,62899200,309.67,2064.280385,Team
0xa9fb3552965a1c7a217d288e4b8d655aeed38119,0x602bd41e0c2d5763007064506f74fe1859020939,07/12/21 14:11,2419200,62899200,55.42,55.42,Team
0xaa4453c91fc96a5ea0a4d2e04e8351fe18d4d8d0,0x2c97336e33aeb9cfa11ddac6224d609d7d88fb09,05/05/22 9:56,2419200,62899200,9785.93,7527.638462,Team
0xabe83620457a3677106d69703b1b38b738a470dd,0x590914d85a7924166361204d82ce8fc7d091d4e6,23/09/21 19:39,12096000,82252800,3780000,3780000,Team
0xad4b4027c74c534c9724616c1374b8f9afd9b45f,0x324ea50e48c07deb39c8e98f0479d4abd2bd8e9a,27/09/21 09:58,2419200,62899200,2179.64,2179.64,Team
0xade9e18b0bcded84e60322bf64b94c650d3d3555,0x630aa79cfd4254390c93e9221cc3d3f195dc716f,15/04/22 13:53,2419200,62899200,1818.18,9426.302308,Team
0xae35ceadf861645b5eda36f4a0124f55c29a10a0,0x049bc20fa95ba1403c0fd78ef1455c342e67b8d8,08/03/22 19:13,0,48384000,1008000,0,Team
0xae9a9e169e62f5321f1910122eea2c05c80c8648,0x147ef8501242504991cac7f742d32741344c20b3,12/02/21 11:45,15724800,90720000,530000,281562.5,Team
0xae9ba62c9c71f37498b07dd7793a6b9576f113ae,0x589079f57c6ad630bbcdbd93b9933fa0de2be34a,12/05/21 12:47,2419200,62899200,8.658008658,3236.075541,Team
0xaefa2fb494ea8a5fa20e45860a1f620a2a66df30,0x43fb770ad76349518f4631505fcca6a0ee5eba29,15/11/21 10:47,2419200,62899200,10035.14,7333.371538,Team
