08/03/2021,3205.128,,0x854058553dF87EF1bE2c1D8f24eEa8AF52A81fF1 ,24 months
31/01/2021,641.026,,0xba986c82a78db4cc36d05fd99836c795bece1663,24 months
22/02/2021,2083.325,,0x0CaE98eD511BeD9e8c3D7FEBc8655feb1f6828e2,24 months
08/03/2021,332.785,,0x4C3d3505d34213751c4b4d621cB6bDe7E664E222 ,24 months
08/03/2021,176.549,,0xba986c82a78db4cc36d05fd99836c795bece1663 ,24 months
17/03/2021,1600.000,,0x7579D5005F3f7b879001Cf017825AAE0552F27c1,24 months
17/03/2021,1309.524,,0x8bb38C74B8aaf929201f013C9ECc42b750E562c6,24 months
