"8,761.28",,,0x9Aa8F928011EAE7E5466b75111175518dF94348d ,24 months,1,22,MultisigVesting
"3,238.10",10.5,Contributor Compensation,0x69C6b6c93d82D2b6A2Ef70426cFC6C33E0FE0773,24 months,1,26,MultisigVesting
"1,238.10",10.5,Contributor Compensation,0x384bcd48840C24725BB309f3f8095A380a9163cc,24 months,1,26,MultisigVesting
174.57,10.5,Contributor Compensation,0x9Aa8F928011EAE7E5466b75111175518dF94348d ,24 months,1,26,MultisigVesting
457.14,10.5,Contributor Compensation,0x673B37941AB527E0eeE13C1fF09298Ef1911D7D6,24 months,1,26,MultisigVesting
457.14,10.5,Contributor Compensation,0x589079F57c6aD630bbcDbd93B9933FA0De2be34a,24 months,1,26,MultisigVesting
457.14,10.5,Contributor Compensation,0x0C149119166d186299A8894a596106743f280B22,24 months,1,26,MultisigVesting
285.71,10.5,Contributor Compensation,0x367580BEc03c001D76C51591C7d79914c4cc0e7D,24 months,1,26,MultisigVesting
380.95,10.5,Contributor Compensation,0x55Ed66E5E8371C66bc710A4feE4e8e7Bf2d825fd,24 months,1,26,MultisigVesting
"1,047.62",10.5,Contributor Compensation,0x36aedDBD87b092E01Ea5327eFBb619187F9A9c13 ,24 months,1,26,MultisigVesting
190.48,10.5,Contributor Compensation,0x72Bd32a5317EF2F392e1A0D580abFC32750efD19,24 months,1,26,MultisigVesting
"2,857.14",10.5,Contributor Compensation,0xd87beb25391Fdf4de6538b9bAc237E00050D958e ,24 months,1,26,MultisigVesting
"1,047.62",10.5,Contributor Compensation,0x36cd8971BE8B72Fb408Ef4E7Fa84c0C62CC15E9F ,24 months,1,26,MultisigVesting
142.86,10.5,Contributor Compensation,0xC2b4Edb2De0e549d2df1098b8119B486d5A0A8cb ,24 months,1,26,MultisigVesting
"1,111.14",10.5,Contributor Compensation,0x4E3543d416494155d9f385b33Ac60440F70EaA9c,24 months,1,26,MultisigVesting
444.38,10.5,Contributor Compensation,0x97A56129a3E6B0C2cE256dbe3f70831661A4e1bC,24 months,1,26,MultisigVesting
200.00,10.5,Contributor Compensation,0xd86D0c3a5D84e7B6322d5d37571b47E219691e97 ,24 months,1,26,MultisigVesting
25.67,10.5,Contributor Compensation,0xB3BA7Df8E14584Deca3C0F735effBEfB9F818601,24 months,1,26,MultisigVesting
342.86,10.5,Contributor Compensation,0x1B888038505D3Fd0b577d7076d355eD21b93CEfe  ,24 months,1,26,MultisigVesting
142.86,10.5,Contributor Compensation,0x3E7821266E1b3fC1228403f9F43DEba7dAedF66A,24 months,1,26,MultisigVesting
95.24,10.5,Contributor Compensation,0xbA986c82a78dB4CC36D05fD99836C795becE1663,24 months,1,26,MultisigVesting
61.90,10.5,Contributor Compensation,0x3F4F13776E6F56BD092C721E7De2F15d535B19FE ,24 months,1,26,MultisigVesting
349.22,10.5,Contributor Compensation,0x6f88d77261FF9651B4536B0c5EC7bAcb9130d4c3 ,24 months,1,26,MultisigVesting
142.67,10.5,Contributor Compensation,0x0090dcb43bA4Ca7536c6a16552F8D7a6411F8EA1 ,24 months,1,26,MultisigVesting
"3,238.10",10.5,Contributor Compensation,0x69C6b6c93d82D2b6A2Ef70426cFC6C33E0FE0773,24 months,1,26,MultisigVesting
190.48,10.5,Contributor Compensation,0x3fcB4fdC45C01344805e41FA413828b76BEca719,24 months,1,26,MultisigVesting
190.48,10.5,Contributor Compensation,0x3fcB4fdC45C01344805e41FA413828b76BEca719,24 months,1,26,MultisigVesting
"2,499.62",10.5,Contributor Compensation,0x72A34efB62c8Dd0147df40F8ba0b9b66CBE65bEB ,24 months,1,26,MultisigVesting
228.57,10.5,Contributor Compensation,0x3bFa3222b46318361649a3F35f624a6FE6C46571,24 months,1,26,MultisigVesting
263.29,10.5,Contributor Compensation,0x12C5BFf9e78EAb5B76c4c37378337838d275cb4F,24 months,1,26,MultisigVesting
