"6,516.85",7.12,Contributor Bonus,0x959919178CEff4a7bf5A1EdC653e2Eb965709d97,24 months,1,26,MultisigVesting
"18,398.88",7.12,Contributor Bonus,0xbA986c82a78dB4CC36D05fD99836C795becE1663,24 months,1,26,MultisigVesting
912.92,7.12,Contributor Compensation,0x3E7821266E1b3fC1228403f9F43DEba7dAedF66A,24 months,1,26,MultisigVesting
"2,808.99",7.12,Contributor Bonus,0xD7d9a7dE795cd55F70Bf1E49b8d51d5D3478097c,24 months,1,26,MultisigVesting
"2,949.44",7.12,Contributor Compensation,0x36aedDBD87b092E01Ea5327eFBb619187F9A9c13 ,24 months,1,26,MultisigVesting
807.58,7.12,Contributor Compensation,0xC2b4Edb2De0e549d2df1098b8119B486d5A0A8cb ,24 months,1,26,MultisigVesting
"1,404.49",7.12,Contributor Compensation,0xB753b89722a1969D3850c37D05333aE592302412,24 months,1,26,MultisigVesting
"1,111.84",7.12,Contributor Compensation,0x6f88d77261FF9651B4536B0c5EC7bAcb9130d4c3 ,24 months,1,26,MultisigVesting
468.16,7.12,Contributor Compensation,0x04e712D648A6BA200e1B41305f208596944871fC ,24 months,1,26,MultisigVesting
234.09,7.12,Contributor Compensation,0x0Ef62F84a878912D22c74bc55d93f7c26E484114,24 months,1,26,MultisigVesting
234.09,7.12,Contributor Compensation,0xF0a716d0F96ff52F2Afb760B9CE10dc6AC4Dad69,24 months,1,26,MultisigVesting
234.09,7.12,Contributor Compensation,0x95629b1fe88e146ff24b33b25778632809aaa627,24 months,1,26,MultisigVesting
234.09,7.12,Contributor Compensation,0x384bcd48840C24725BB309f3f8095A380a9163cc,24 months,1,26,MultisigVesting
"1,404.49",7.12,Contributor Compensation,0x09e570FaE31429FF451d4991C821c6E0548D73DC,24 months,1,26,MultisigVesting
"1,518.68",7.12,Contributor Compensation,0x3F4F13776E6F56BD092C721E7De2F15d535B19FE ,24 months,1,26,MultisigVesting
"3,335.67",7.12,Contributor Compensation,0x36cd8971BE8B72Fb408Ef4E7Fa84c0C62CC15E9F ,24 months,1,26,MultisigVesting
"1,650.28",7.12,Contributor Compensation,0xd86D0c3a5D84e7B6322d5d37571b47E219691e97 ,24 months,1,26,MultisigVesting
"1,931.18",7.12,Contributor Compensation,0x1B888038505D3Fd0b577d7076d355eD21b93CEfe  ,24 months,1,26,MultisigVesting
280.90,7.12,Contributor Compensation,0x3fcB4fdC45C01344805e41FA413828b76BEca719,24 months,1,26,MultisigVesting
"7,766.85",7.12,Contributor Compensation,0x959919178CEff4a7bf5A1EdC653e2Eb965709d97,24 months,1,26,MultisigVesting
"1,404.49",7.12,Contributor Compensation,0xDa1FA3C9B04Ba3C66eda18CaAD48AaD16bEfd405 ,24 months,1,26,MultisigVesting
"1,404.49",7.12,Contributor Compensation,0x9bd6759f6d9ea15d33076e55d4cbba7cf85877a7 ,24 months,1,26,MultisigVesting
468.16,7.12,Contributor Compensation,0x3f0cba25707f48eBD75412B90a25c6e5De3a1773,24 months,1,26,MultisigVesting
"1,404.49",7.12,Contributor Compensation,0x3CA54E2a3D055cC50aC2842D978d8bd3eEB88b82,24 months,1,26,MultisigVesting
"1,404.49",7.12,Contributor Compensation,0x25D9F0088C2b2b5E99C776851c4B508a68161E89,24 months,1,26,MultisigVesting
"1,404.49",7.12,Contributor Compensation,0xB3BA7Df8E14584Deca3C0F735effBEfB9F818601,24 months,1,26,MultisigVesting
"1,404.49",7.12,Contributor Compensation,0xC69E9DDB1a33fb9f0826936Cd8CA44905c7849Da ,24 months,1,26,MultisigVesting
"1,404.49",7.12,Contributor Compensation,0x99d8E1573a75531F2C0568e33b6fCC8bAbf5e96D,24 months,1,26,MultisigVesting
