3787.24,0x1963e57283969A9452B5Bc71B246d7372c25C482,Yes,1,26,OwnerVesting
627.22,0x20dDfbEd1C168B8A1B1eb0845B3a8D0d2e3DdAA7,Yes,1,26,OwnerVesting
156.80,0xB5E576E33a7A06cB96F08B1ef2e712b9Cdb22D58,Yes,1,26,OwnerVesting
627.22,0xc8372ff584f621041b6B107050a16c4EcAa57F5A,Yes,1,26,OwnerVesting
627.22,0x9579b5747bdf2cC297eB2A66fd0a0e3127699A7d,Yes,1,26,OwnerVesting
